,Pan,Label,MSW05_Order,MSW05_Genus,MSW05_Species,AnnualBP,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X9.1_GestationLen_d,X12.1_HabitatBreadth,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X5.6_NeonateBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Log10.mass_specific_production.,WOS_HITS.x,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,BodyMass.Value,torp,mig,IUCN,WOS_HITS.y,aridity,BodySizeRatio,postnatGR,RelAgeSexMat,sppdens,spp.dens.per.km,Craseonycteridae,Emballonuridae,Furipteridae,Hipposideridae,Megadermatidae,Molossidae,Mormoopidae,Mystacinidae,Myzopodidae,Natalidae,Noctilionidae,Nycteridae,Phyllostomidae,Pteropodidae,Rhinolophidae,Rhinopomatidae,Thyropteridae,Vespertilionidae
829,Pteralopex_atrata,0,Chiroptera,Pteralopex,atrata,NA,NA,490.8,142.48,207.44,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,9.142752941,-7.5,-9.94,-8.72,160.83,158.41,159.62,13,2.63905733,13,0.18,195.19,261.82,NA,NA,NA,0,0,0,0,0,0,0,40,40,20,0,Ar,1,0,0,472,NA,NA,NA,0,NA,NA,NA,NA,30,13.55649409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
830,Pteralopex_pulchra,0,Chiroptera,Pteralopex,pulchra,NA,NA,291.15,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,6.591783465,-9.57,-9.8,-9.68,160.26,159.81,160.04,13,2.63905733,13,0.18,200,247.5,NA,NA,NA,1,0,0,0,0,0,0,40,40,20,0,Ar,1,0,0,280,NA,NA,NA,0.693147181,NA,NA,NA,NA,30,15.90816582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
831,Pteralopex_taki,0,Chiroptera,Pteralopex,taki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.877776333,-7.94,-8.77,-8.36,158.12,157.18,157.65,13,2.63905733,13,0.18,186.5,270,NA,NA,NA,0,0,0,0,0,0,0,40,40,20,0,Ar,1,0,0,369.06,NA,NA,NA,0,NA,NA,NA,NA,22,10.65867887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
832,Pteronotus_davyi,0,Chiroptera,Pteronotus,davyi,NA,NA,9.52,45.1,NA,NA,NA,15.32,9.4,1,NA,1,NA,0.99,1,NA,0.139761942,31.28,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,14.82646483,29.71,-8.17,10.77,-60.37,-112.09,-86.23,0,4.162158962,2,0.12,126.19,224.94,1175.64,1553.86,NA,18,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.21,NA,NA,NA,2.944438979,0.081210662,68.11582494,NA,NA,905,335.6309842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
833,Pteronotus_gymnonotus,0,Chiroptera,Pteronotus,gymnonotus,NA,NA,13.6,51.74,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.03648608,18.71,-16.45,1.13,-53.75,-95.58,-74.66,0,3.461037382,0,0.14,153.35,235.89,1340.63,1572.74,NA,5,100,0,0,0,0,0,0,0,0,0,A,1,0,0,14.43,NA,NA,NA,1.791759469,0.097504991,NA,NA,NA,802,295.888589,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
834,Pteronotus_macleayii,0,Chiroptera,Pteronotus,macleayii,NA,NA,NA,43.5,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,12.39,NA,11.69934918,23.19,17.7,20.44,-74.13,-84.95,-79.54,2,4.784737955,18,0.02,108.01,251.47,1271,1782.03,NA,7,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.35,NA,NA,NA,2.079441542,0.060610652,NA,NA,NA,44,17.88957341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
835,Pteronotus_parnellii,0,Chiroptera,Pteronotus,parnellii,NA,NA,19.59,60.09,57,NA,NA,30.72,19.2,1,107.97,1,NA,0.99,1,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.94543343,29.31,-16.49,6.41,-34.79,-111.54,-73.16,0,3.503453082,0,0.12,152.61,240.05,1282.68,1552.85,NA,278,100,0,0,0,0,0,0,0,0,0,A,1,0,0,19.67,NA,NA,NA,5.631211782,0.098277361,NA,NA,NA,1145,413.4809251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
836,Pteronotus_personatus,0,Chiroptera,Pteronotus,personatus,NA,NA,7.99,44.49,45.21,NA,NA,22.96,14,1,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.39798297,27.64,-16.35,5.64,-34.79,-110.42,-72.6,0,3.718680945,1,0.12,139.39,237.93,1225.62,1550.05,NA,13,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.71,NA,NA,NA,2.63905733,0.089926131,NA,NA,NA,1021,373.4131962,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
837,Pteronotus_pristinus,0,Chiroptera,Pteronotus,pristinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.25,NA,NA,NA,1.386294361,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
838,Pteronotus_quadridens,0,Chiroptera,Pteronotus,quadridens,NA,NA,5.64,37.5,NA,NA,NA,6.12,4.9,1,156.43,1,NA,1.21,1,NA,0.760805829,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.21391238,23.19,17.6,20.39,-65.59,-84.95,-75.27,2,5.135268885,23,0.04,106.77,245.98,1361.58,1646.11,NA,22,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.16,NA,NA,NA,3.135494216,0.064862008,7.413192414,NA,NA,50,19.97941592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
839,Pteropus_admiralitatum,0,Chiroptera,Pteropus,admiralitatum,NA,NA,306.46,115,179.97,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,3.36729583,NA,NA,2,NA,NA,NA,NA,NA,NA,10.24999816,-1.31,-9.94,-5.63,161.39,145.04,153.21,0,2.638342789,10,0.14,189.91,255.51,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,299.9,NA,NA,NA,0,NA,NA,NA,NA,84,36.09367557,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
840,Pteropus_aldabrensis,0,Chiroptera,Pteropus,aldabrensis,NA,NA,310.29,136.11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4.82310017,-9.34,-9.46,-9.4,46.52,46.2,46.36,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,305,NA,NA,NA,0.693147181,NA,NA,NA,NA,3,1.906678377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
841,Pteropus_alecto,0,Chiroptera,Pteropus,alecto,NA,NA,610.13,165.99,254.6,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,6.774223886,NA,NA,2,1,89.17,NA,NA,NA,NA,14.0020659,-5.72,-31.19,-18.45,153.63,112.56,133.1,0,2.491551193,0,0.08,76.36,249.99,785.17,1674.18,NA,76,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,643.57,1,2,LC,4.343805422,0.045610388,NA,NA,NA,440,166.7168786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
842,Pteropus_anetianus,0,Chiroptera,Pteropus,anetianus,NA,NA,397.22,121.52,NA,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,9.303907215,-13.63,-20.24,-16.93,169.9,166.52,168.21,14,2.708050201,14,0.16,307,225,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,426,NA,NA,NA,0.693147181,NA,NA,NA,NA,14,6.276804076,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
843,Pteropus_aruensis,0,Chiroptera,Pteropus,aruensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.651155741,-5.51,-6.93,-6.22,134.77,134.04,134.41,19,2.995732274,19,0.11,173,261.74,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,361.25,NA,NA,NA,0,NA,NA,NA,NA,31,14.36719732,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
844,Pteropus_banakrisi,0,Chiroptera,Pteropus,banakrisi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.152134856,-10.11,-10.26,-10.18,142.34,142.18,142.26,5,1.791759469,5,0.25,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,225,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
845,Pteropus_brunneus,0,Chiroptera,Pteropus,brunneus,NA,NA,200,117.99,117.64,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,200,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
846,Pteropus_caniceps,0,Chiroptera,Pteropus,caniceps,NA,NA,525.12,140.22,216.67,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10.10369405,2.64,-2.48,0.07,128.9,125.32,127.11,5,3.337902531,5,0.04,192.66,250.11,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,505,NA,NA,NA,0,NA,NA,NA,NA,56,24.21201663,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
847,Pteropus_capistratus,0,Chiroptera,Pteropus,capistratus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,NA,NA,NA,9.603909671,-2.93,-6.56,-4.75,153.02,147.66,150.34,8,2.508785924,8,0.17,222.33,250.25,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,247.5,NA,NA,NA,0,NA,NA,NA,NA,99,43.76328395,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
848,Pteropus_chrysoproctus,0,Chiroptera,Pteropus,chrysoproctus,NA,NA,730.19,170,253.59,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10.30470097,-1.15,-4.42,-2.78,131.6,125.99,128.8,5,3.337902531,5,0.04,280.9,237.2,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,710,NA,NA,NA,0,NA,NA,NA,NA,69,29.58072289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
849,Pteropus_cognatus,0,Chiroptera,Pteropus,cognatus,NA,NA,NA,121.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,235.79,NA,8.131107091,-10.17,-10.85,-10.51,162.39,161.25,161.82,13,2.63905733,13,0.18,225,257,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,361.25,NA,NA,NA,0,NA,NA,NA,NA,19,9.066195735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
850,Pteropus_conspicillatus,0,Chiroptera,Pteropus,conspicillatus,NA,NA,760.71,174.06,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,NA,NA,NA,NA,4.605170186,755.15,NA,2,1,139.51,NA,NA,NA,NA,12.86018444,2.64,-23.47,-10.41,154.28,127.28,140.78,0,2.361796953,0,0.08,162.43,242.16,1222.64,1691.36,NA,26,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,775.7,NA,NA,NA,3.295836866,0.096035143,NA,NA,NA,305,119.4141552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
851,Pteropus_dasymallus,0,Chiroptera,Pteropus,dasymallus,NA,2,491.86,131,NA,NA,NA,NA,NA,3,NA,1,NA,1,NA,372,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,8.064438343,31.82,18.84,25.33,131.27,121.19,126.23,72,5.550087247,73,0.02,169.45,131.18,NA,NA,NA,11,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,435,NA,NA,NA,2.48490665,NA,NA,NA,NA,93,44.55166507,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
852,Pteropus_faunulus,0,Chiroptera,Pteropus,faunulus,NA,NA,NA,114.65,169.49,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,222.62,NA,5.753334253,9.25,7.92,8.59,93.57,92.7,93.14,14,3.822317092,14,0.15,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,344.76,NA,NA,NA,0.693147181,NA,NA,NA,NA,12,6.858006743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
853,Pteropus_fundatus,0,Chiroptera,Pteropus,fundatus,NA,NA,210.67,101.56,147.36,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,5.789287162,-13.7,-13.94,-13.82,167.7,167.38,167.54,14,2.708050201,14,0.16,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,205.65,NA,NA,NA,0.693147181,NA,NA,NA,NA,7,3.98631176,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
854,Pteropus_giganteus,0,Chiroptera,Pteropus,giganteus,NA,NA,824.85,177.97,NA,0,NA,377,739.2,1,166.59,1,NA,0.99,1,376.8,4.50335892,NA,NA,6.309918278,395.29,NA,2,1,152.08,NA,NA,NA,NA,15.08269725,34.03,1.88,17.95,96.91,66.78,81.85,0,5.807962294,34,0.09,105,243.34,783.94,1421.5,NA,89,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,804.17,1,2,LC,4.49980967,0.073865635,183.163282,NA,0.034969038,478,176.1531261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
855,Pteropus_gilliardorum,0,Chiroptera,Pteropus,gilliardorum,NA,NA,406.94,114.63,159.02,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,6.620619724,-4.28,-5.94,-5.11,153.03,149.63,151.33,8,2.532902848,8,0.17,206.64,233.32,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,406.94,NA,NA,NA,0,NA,NA,NA,NA,57,30.15571492,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
856,Pteropus_griseus,0,Chiroptera,Pteropus,griseus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.21967782,5.12,-10.37,-2.62,129.95,114.39,122.17,0,4.552823706,17,0.08,212.28,219.97,1812.6,1909.15,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,269,NA,NA,NA,0,0.111190844,NA,NA,NA,202,80.70162186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
857,Pteropus_howensis,0,Chiroptera,Pteropus,howensis,NA,NA,232.92,119,184.64,NA,NA,NA,NA,NA,NA,1,NA,0.98,NA,NA,3.542696944,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1.425515074,-5.47,-5.49,-5.48,159.71,159.69,159.7,13,2.63905733,13,0.18,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,232.93,NA,NA,NA,0,NA,65.74652128,NA,NA,2,5.64122056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
858,Pteropus_hypomelanus,0,Chiroptera,Pteropus,hypomelanus,NA,NA,435.61,132,204.9,NA,NA,216.2,470.1,1,NA,1,NA,1,1,NA,NA,NA,NA,6.268148865,377.57,NA,2,1,94.86,NA,NA,NA,NA,13.10816518,18.65,-11.65,3.49,159.71,73.08,116.39,0,4.972656476,7,0.1,214.4,236.08,1576.94,1778.45,NA,36,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,428.14,1,1,LC,3.610917913,0.120554415,NA,NA,NA,459,178.3746688,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
859,Pteropus_insularis,0,Chiroptera,Pteropus,insularis,NA,NA,NA,105.15,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,6.309918278,NA,NA,2,1,NA,NA,NA,155.24,NA,4.302442155,7.46,5.51,6.48,153.76,151.55,152.66,158,5.068904202,158,0.11,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,282.86,NA,NA,NA,0,NA,NA,NA,NA,4,2.741260374,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
860,Pteropus_intermedius,0,Chiroptera,Pteropus,intermedius,NA,NA,NA,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735.45,NA,10.06584617,16.11,14.84,15.48,100.94,98.07,99.51,5,4.387884444,5,0.04,184.84,253.73,1123.18,1702.45,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,361.25,NA,NA,NA,0,0.108572939,NA,NA,NA,183,79.25000477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
861,Pteropus_keyensis,0,Chiroptera,Pteropus,keyensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.248029262,-7.09,-8.34,-7.72,131.98,130.75,131.37,19,2.995732274,19,0.11,164,267,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,361.25,NA,NA,NA,0,NA,NA,NA,NA,30,14.2181827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
862,Pteropus_leucopterus,0,Chiroptera,Pteropus,leucopterus,NA,NA,343.81,139.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.58973122,18.65,9.81,14.23,125.7,119.74,122.72,19,5.695783905,30,0.08,238.29,240.72,1367.82,1715.75,NA,3,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,340,NA,NA,NA,1.386294361,0.13888387,NA,NA,NA,103,42.03876645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
863,Pteropus_livingstonii,0,Chiroptera,Pteropus,livingstonii,NA,NA,734.27,172.95,340,NA,NA,NA,NA,NA,152.08,1,NA,1,NA,NA,4.923114697,150,NA,NA,NA,NA,2,NA,151.22,NA,NA,NA,NA,6.462202282,-12.06,-12.38,-12.22,44.53,43.61,44.07,134,5.917979458,134,0.15,NA,NA,NA,NA,NA,19,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,734.27,NA,NA,NA,2.995732274,NA,149.1474494,NA,NA,9,4.823228229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
864,Pteropus_lombocensis,0,Chiroptera,Pteropus,lombocensis,NA,NA,256.15,113.2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.08297051,-8.06,-10.37,-9.22,127.3,115.83,121.57,29,4.771616394,41,0.07,200.69,242.61,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,250.3,NA,NA,NA,0.693147181,NA,NA,NA,NA,93,38.66285164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
865,Pteropus_loochoensis,0,Chiroptera,Pteropus,loochoensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,361.25,NA,NA,NA,0,NA,NA,NA,NA,15,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
866,Pteropus_lylei,0,Chiroptera,Pteropus,lylei,NA,NA,319.75,151.74,237.49,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,11.62583826,15.05,6.58,10.82,108.48,98.87,103.67,3,5.010235214,8,0.08,167.45,259.48,1255.59,1749.45,NA,12,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,316.67,NA,NA,NA,2.564949357,0.095715796,NA,NA,NA,234,95.38445011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
867,Pteropus_macrotis,0,Chiroptera,Pteropus,macrotis,NA,NA,365.99,135.24,211.17,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,350.78,NA,NA,NA,NA,12.79926448,-0.89,-10.7,-5.79,150.87,130.63,140.75,1,2.252343877,1,0.1,280.61,228.13,1645.06,1676.36,NA,2,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,357,NA,NA,NA,1.098612289,0.167392446,NA,NA,NA,234,91.78674525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
868,Pteropus_mahaganus,0,Chiroptera,Pteropus,mahaganus,NA,NA,297.28,137.5,189.92,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,9.33833509,-5.1,-8.58,-6.84,159.9,154.6,157.25,13,2.813610697,13,0.15,185.99,265.11,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,251.4,NA,NA,NA,0,NA,NA,NA,NA,38,17.00887341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
869,Pteropus_mariannus,0,Chiroptera,Pteropus,mariannus,NA,NA,458.58,135.49,217.5,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,5.65248918,NA,NA,2,1,NA,NA,NA,NA,NA,6.93860451,19.71,9.87,14.79,145.85,139.65,142.75,124,5.030503279,124,0.28,NA,NA,NA,NA,NA,7,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,453.5,NA,NA,NA,2.079441542,NA,NA,NA,NA,6,3.09741258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
870,Pteropus_melanopogon,0,Chiroptera,Pteropus,melanopogon,NA,NA,874.94,191.5,285.02,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,10.34090181,-2.77,-8.03,-5.4,132.8,125.99,129.4,19,3.143289838,19,0.06,269.37,238.97,NA,NA,NA,2,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,860,NA,NA,NA,1.098612289,NA,NA,NA,NA,114,48.79913294,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
871,Pteropus_melanotus,0,Chiroptera,Pteropus,melanotus,NA,NA,NA,148.6,NA,NA,NA,NA,NA,NA,156.43,1,NA,1,1,NA,NA,NA,NA,6.907755279,210.45,NA,2,NA,NA,NA,NA,418.05,NA,8.686118755,13.33,-10.57,1.37,105.71,92.16,98.94,0,4.281515453,14,0.16,277.5,261.49,NA,NA,NA,1,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,344.76,NA,NA,NA,0.693147181,NA,NA,NA,NA,63,29.14337617,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
872,Pteropus_molossinus,0,Chiroptera,Pteropus,molossinus,NA,NA,NA,96.49,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,5.521460918,NA,NA,2,1,NA,NA,NA,121.37,NA,5.85961745,7.06,6.72,6.89,158.33,157.79,158.06,158,5.068904202,158,0.11,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,100,0,0,0,Ar,1,0,0,284.21,NA,NA,NA,0,NA,NA,NA,NA,4,2.262335543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
